,created_at,timestamp,user_id,content,Product Installation,Billing,General Business Information,Call Center,How to Order,Package Information,Price,Upgrading,Nomor Transaksi,Nomor ID Pelanggan,Insentif dan Referral,Cek ODP,Pembatalan Pesanan,URL Produk,Status dan Proses Pemesanan,Survei Teknisi,Pelatihan Bisnis,Migrasi Paket,Syarat Daftar dan Berlangganan,Ketersediaan Layanan,Perbedaan Paket,Lapor Gangguan,Modem,Saldo IndibizPay,Webinar,Perbedaan Produk,Reseller Produk,Proses Pindah Nama,Pemberhentian Layanan,Nomor pada Aplikasi,Nomor Pascabayar,Discount,IP Layanan,Kecepatan Internet,Products & Services,Penggunaan Aplikasi,Pasang Baru,Kompetitor,Downgrading,Sinkronisasi Akun,Keunggulan Produk,After Sales,Vertical Business Education,Pindah Alamat,Nomor Pendaftaran,Administrasi,Product Success Story,Pindah Perangkat,Kekurangan Produk,FUP Indibiz,Irrelevant Question,Unclear Context,Unclear Words,Others,Klasifikasi BERT,Jumlah
924,2023-10-05 00:00:00,07:48:30+07:00,6fe269bd_7309_43a5_a31f_aa3ff19eaf0c,"Saya mohon maaf, saya tidak memiliki informasi tentang peran atau tanggung jawab Sigit Shalako dalam bisnis tersebut.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
925,2023-10-05 00:00:00,07:48:18+07:00,6fe269bd_7309_43a5_a31f_aa3ff19eaf0c,"Maaf, saya tidak memiliki informasi tentang tugas Sigit Shalako.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
926,2023-10-05 00:00:00,07:47:40+07:00,6fe269bd_7309_43a5_a31f_aa3ff19eaf0c,"Maaf, saat ini saya tidak memiliki informasi tentang Siapa Sigit Shalako.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
927,2023-10-05 00:00:00,07:45:17+07:00,a6e2bca0_818d_4eb8_9ac9_ef2b1efb7a49,"Maaf, saat ini saya tidak memiliki informasi mengenai fungsi SQL lainnya yang dapat digunakan untuk mengatur urutan data dalam tabel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Account & Customer Information Management,1
928,2023-10-05 00:00:00,07:29:11+07:00,751e9291_b78f_44db_aa77_064ca00f6d8f,"Maaf, saya tidak menemukan informasi tentang tugas Pak Linson di Witel Bandung dalam konteks yang diberikan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Availability,1
929,2023-10-05 00:00:00,07:05:11+07:00,eca26bfb_ddf2_444f_9848_6a65e861232d,"Maaf, saat ini saya tidak memiliki informasi mengenai tugas Pak Komang Budi Yasa dalam produk digital Telkom.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Product Advantages and Disadvantages,1
930,2023-10-05 00:00:00,06:51:48+07:00,a6e2bca0_818d_4eb8_9ac9_ef2b1efb7a49,"Maaf, saat ini saya tidak memiliki informasi mengenai cara menghitung baris baru pada SQL.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
931,2023-10-05 00:00:00,06:46:58+07:00,a6e2bca0_818d_4eb8_9ac9_ef2b1efb7a49,"Maaf, saya tidak menemukan informasi mengenai tujuan dari operator ""<>"" di SQL dalam konteks yang diberikan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unclear Words,1
932,2023-10-05 00:00:00,22:20:54+07:00,GA1.1.1841109626.1696519016,"Maaf, saat ini saya tidak memiliki informasi mengenai daftar area cakupan dari produk BigBox atau Indibiz Internet.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Availability,1
933,2023-10-05 00:00:00,17:51:09+07:00,GA1.1.1602918450.1695386863,"Maaf, saat ini saya tidak memiliki informasi mengenai nomor paket internet yang kakak maksud.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Number on Application,1
934,2023-10-05 00:00:00,15:29:27+07:00,d5e9ab4f_a93a_4d64_be94_b185fda4a6cc,"Maaf, saya tidak dapat menemukan informasi tentang nomor referensi pembayaran yang Anda berikan.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,1
935,2023-10-05 00:00:00,21:40:27+07:00,c3ce1cc5_f45b_4675_838b_f9aea2d460df,"Maaf, saat ini saya tidak memiliki informasi tentang harga Tomps.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Price,1
936,2023-10-05 00:00:00,21:39:05+07:00,c3ce1cc5_f45b_4675_838b_f9aea2d460df,"Maaf, saat ini saya tidak memiliki informasi tentang biaya PSB dari Indibiz secara umum.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Price,2
937,2023-10-05 00:00:00,21:38:24+07:00,0d9f69ca_beca_44bc_b634_40d4682700f8,"Maaf, saat ini saya tidak memiliki informasi mengenai cara pasang baru.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Product Installation,2
938,2023-10-05 00:00:00,21:38:13+07:00,c3ce1cc5_f45b_4675_838b_f9aea2d460df,"Maaf, saat ini saya tidak memiliki informasi tentang biaya PSB dari Indibiz 2S OCA.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Price,2
939,2023-10-05 00:00:00,21:38:04+07:00,0d9f69ca_beca_44bc_b634_40d4682700f8,"Maaf, saat ini saya tidak memiliki informasi mengenai daftar pasang baru.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Product Installation,2
940,2023-10-05 00:00:00,19:29:30+07:00,f44c3dbc_ed97_47fc_9e74_8fa10d6e02d4,"Maaf, saat ini saya tidak memiliki informasi tentang peningkatan kecepatan.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrading and Downgrading,1
941,2023-10-05 00:00:00,19:15:28+07:00,8b35442c_6dd5_40a4_9dc0_430a88518678,"Maaf, saya tidak memiliki informasi tentang apakah Anda sudah membayar tagihan atau tidak.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,1
942,2023-10-05 00:00:00,14:16:28+07:00,af1976fb_4965_4fcf_8c56_0f3270b7403f,"Maaf, saya tidak memiliki informasi mengenai pengiriman surat kontrak atau nomor pembayaran tersebut.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,1
943,2023-10-05 00:00:00,17:29:32+07:00,5513414e_a412_46c0_a740_15628b90ce83,"Maaf, saya tidak memiliki informasi tentang aplikasi mana yang lambat dalam konteks tersebut.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application Usage,1
944,2023-10-05 00:00:00,17:17:03+07:00,2e96712f_3373_4aec_a923_575bb3e8dead,"Maaf, saya tidak memiliki akses langsung ke informasi tagihan Anda.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Account & Customer Information Management,1
945,2023-10-05 00:00:00,16:38:17+07:00,328e863e_5580_4aca_92b8_4361e8f8566b,"Maaf, saya tidak memiliki informasi yang cukup untuk membantu Anda dengan nomor telepon tersebut.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Call Center,2
946,2023-10-05 00:00:00,16:37:27+07:00,328e863e_5580_4aca_92b8_4361e8f8566b,"Maaf, saat ini saya tidak memiliki informasi yang cukup untuk menjawab pertanyaan Anda.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unclear Context,1
947,2023-10-05 00:00:00,16:14:23+07:00,231fe86e_598b_4824_b65c_60c266b9bd75,"Maaf, saya tidak memiliki informasi tentang cara mengganti password WiFi secara berkala dari Android.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Application Usage,1
948,2023-10-05 00:00:00,10:42:55+07:00,43eb9ca9_eff9_4707_a2ff_95085042a6cb,"Maaf, saya tidak dapat melihat informasi mengenai status order Anda.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Order & Subscription Information,1
949,2023-10-05 00:00:00,10:32:47+07:00,cf28c164_9723_423b_986a_f9e37465de89,"Maaf, saya tidak memiliki informasi tentang kota Anda secara spesifik.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Availability,1
950,2023-10-05 00:00:00,15:25:03+07:00,127a8931_2cad_4f92_83f1_28c228ad6307,"Maaf, saya tidak memiliki informasi mengenai harga PaDi UMKM.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Price,1
951,2023-10-05 00:00:00,10:25:19+07:00,59bed246_7fc9_49c8_8e16_0d475ecb2382,"Maaf, saat ini saya tidak memiliki informasi apakah Anda bisa berlangganan Netflix.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclear Context,1
952,2023-10-05 00:00:00,13:49:25+07:00,43eb9ca9_eff9_4707_a2ff_95085042a6cb,"Maaf, saat ini saya tidak memiliki informasi mengenai harga paket 1P HSI Indibiz B2B (INET) 300 Mbps.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Package Information,1
953,2023-10-05 00:00:00,13:39:10+07:00,1f1a1c69_bf62_4364_b965_084209029b41,"Maaf, saya tidak memiliki informasi tentang nomor ID pelanggan Anda.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Number on Application,1
957,2023-10-05 00:00:00,10:40:15+07:00,59bed246_7fc9_49c8_8e16_0d475ecb2382,"Maaf, saat ini tidak ada informasi yang menyebutkan bahwa IndiBiz dapat digunakan untuk berlangganan Netflix.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Competitors,2
960,2023-10-05 00:00:00,10:21:26+07:00,f769c543_da14_4c14_824e_06c09481ac16,"Maaf, saat ini saya tidak dapat memberikan informasi mengenai migrasi dari Indihome ke Indibiz dalam konteks yang diberikan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Package Migration,1
961,2023-10-05 00:00:00,09:58:43+07:00,0fe23868_6cbb_4fe4_9743_557404e93b41,"Maaf, saat ini saya tidak memiliki informasi mengenai apakah Anda masih bisa menaikkan kecepatan internet jika sudah berlangganan paket Indibiz Ebiz 50Mbps.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrading and Downgrading,1
962,2023-10-05 00:00:00,09:46:40+07:00,fb19e12d_d2a7_4265_bdba_7463d4bb385c,"Maaf, saat ini saya belum dapat memberikan informasi lebih lanjut mengenai cara pertama kali mempromosikan bisnis Anda.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General Business Information,2
963,2023-10-05 00:00:00,08:39:00+07:00,5f75ed64_6599_4504_b852_0e6f4ce2f583,"Maaf, saat ini saya tidak memiliki informasi lebih lanjut tentang ketersediaan jaringan di rumah Anda.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclear Context,1
964,2023-10-05 00:00:00,08:36:40+07:00,bf883327_d7f4_48d2_ba11_645fc63cfccd,"Maaf, saya tidak dapat menemukan informasi tentang peningkatan kecepatan dalam konteks yang diberikan.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrading and Downgrading,1
965,2023-10-05 00:00:00,08:35:54+07:00,60f2e564_4f17_4408_8990_96179b8a75ce,"Maaf, saat ini saya tidak memiliki informasi tentang biaya pemasangan yang Anda maksud.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Product Installation,2
966,2023-10-05 00:00:00,08:24:36+07:00,b2bba64b_8aac_4f9c_bc36_bcc5250e8f48,"Maaf, saat ini saya tidak memiliki informasi tentang harga produk atau solusi yang disebutkan dalam konteks tersebut.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Product Advantages and Disadvantages,1
967,2023-10-05 00:00:00,08:10:15+07:00,d8e9e7cb_a760_4074_b626_1f8683d465db,"Maaf, saat ini saya tidak memiliki informasi mengenai metode pembayaran yang digunakan untuk Pembayaran PSB.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,2
970,2023-10-05 00:00:00,07:04:32+07:00,eca26bfb_ddf2_444f_9848_6a65e861232d,"Maaf, saat ini saya belum dapat memberikan informasi tentang Pak Komang Budi Yasa di Telkom.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
971,2023-10-05 00:00:00,07:03:54+07:00,eca26bfb_ddf2_444f_9848_6a65e861232d,"Maaf, saat ini saya belum dapat memberikan informasi tentang Pak Saiful Hidajat di Telkom Regional 3.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
973,2023-10-06 00:00:00,20:41:34+07:00,GA1.1.1731194472.1694257579,"Maaf, saat ini saya tidak memiliki informasi mengenai adanya tutor immortal di Mobile Legend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
974,2023-10-06 00:00:00,15:13:42+07:00,eca26bfb_ddf2_444f_9848_6a65e861232d,"Maaf, saya tidak menemukan informasi mengenai manfaat obat kina dalam pengobatan dalam konteks yang diberikan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
975,2023-10-06 00:00:00,15:13:27+07:00,eca26bfb_ddf2_444f_9848_6a65e861232d,"Maaf, saya tidak memiliki informasi mengenai penemu obat kina.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
976,2023-10-06 00:00:00,15:11:56+07:00,GA1.1.1897437178.1695258501,"Maaf, saya tidak memiliki informasi tentang kisah Junghun.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Irrelevant Question,1
977,2023-10-06 00:00:00,20:27:40+07:00,3b48b80f_f9d8_4c5a_a862_3406568bac1b,"Maaf, saat ini saya tidak memiliki informasi mengenai jumlah karyawan yang dimiliki oleh Indibiz atau Indihome.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Competitors,1
978,2023-10-06 00:00:00,15:35:10+07:00,GA1.1.1052180197.1696579602,"Maaf, saat ini saya tidak memiliki informasi mengenai di mana Anda bisa melihat kode referal.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclear Context,1
979,2023-10-06 00:00:00,08:39:37+07:00,GA1.1.1324181470.1695807690,"Maaf, tetapi tidak ada informasi terkait jadwal atau informasi terkait test yang akan dilaksanakan dalam konteks yang diberikan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technician Survey,1
980,2023-10-06 00:00:00,08:25:00+07:00,4edbed94_bad6_47a2_ae73_2b25f4b5560e,"Maaf, saya tidak memiliki informasi tentang cara memasukkan nomor speedy ke akun untuk memudahkan pengecekan jaringan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application Usage,1
981,2023-10-06 00:00:00,07:52:09+07:00,a7a6016b_9aef_49a6_93c2_e03406ca24de,"Maaf, saat ini saya tidak memiliki informasi tentang rasio jaringan di Indihome.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Competitors,1
982,2023-10-06 00:00:00,11:33:13+07:00,be591de8_e926_408e_8466_5450a2708002,"Maaf, saya tidak dapat memberikan informasi tentang status SC1000182524.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transaction Number,1
983,2023-10-06 00:00:00,08:36:20+07:00,4edbed94_bad6_47a2_ae73_2b25f4b5560e,"Maaf, saya tidak memiliki informasi tentang cara melakukan pengecekan tagihan bulanan speedy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,1
984,2023-10-06 00:00:00,06:17:07+07:00,8e361f5a_c20b_49fb_aefb_0dc416c94a34,"Maaf, informasi mengenai tanggal keluarnya tagihan IndiBiz tidak disebutkan dalam konteks yang diberikan.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,1
985,2023-10-06 00:00:00,05:49:26+07:00,719008bf_8bef_4d61_82a9_6a7e71e01543,"Maaf, saat ini saya tidak memiliki informasi mengenai IP public.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IP Services,1
986,2023-10-06 00:00:00,19:04:16+07:00,75a7b95c_3e64_471f_92e7_75fd53d4b572,"Maaf, saat ini saya tidak memiliki informasi mengenai ""UPGRADE PAKET"" dalam konteks yang diberikan.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrading and Downgrading,1
987,2023-10-06 00:00:00,18:14:06+07:00,2e90367b_c1c3_4619_910c_665fe00ded91,"Maaf, saat ini saya tidak memiliki informasi lebih lanjut mengenai cara pembayaran PSB selain melalui aplikasi IndibizPay.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,2
988,2023-10-06 00:00:00,18:06:26+07:00,a8f689f0_e3d4_41eb_a904_b362a34a86ad,"Maaf, saya tidak memiliki informasi tentang status pembayaran Anda.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billing,1
990,2023-10-06 00:00:00,15:01:48+07:00,5b24d8bc_97c5_4e5f_8c3f_d9bf445153f5,"Maaf, saya tidak memiliki informasi tentang adanya gangguan saat ini.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disturbance Report,1
991,2023-10-06 00:00:00,13:40:52+07:00,d9228256_01b5_4acc_9d90_f4597d1e2c9f,"Maaf, saat ini saya tidak memiliki informasi tentang harga paket OCA.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Package Information,1
992,2023-10-06 00:00:00,13:22:42+07:00,GA1.1.1337458563.1696569098,"Maaf, saat ini saya tidak memiliki informasi tentang harga paket INDIBIZ OCA.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Package Information,1
993,2023-10-06 00:00:00,13:15:54+07:00,9dc0ac22_662b_4b35_b695_96282d0ce80c,"Maaf, saat ini saya tidak memiliki informasi mengenai apakah di Kecamatan Gunuang Ome, Kota Tinggi, Sumatera Barat sudah tercover jaringan Indibiz atau tidak.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Service Availability,2
994,2023-10-06 00:00:00,11:04:01+07:00,ce3b9d0a_e4e6_4104_bf52_9c0e72f4c435,"Maaf, saat ini saya tidak memiliki informasi apakah ada Netmonk dengan kecepatan 200 Mbps.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internet Speed,1
995,2023-10-06 00:00:00,10:59:38+07:00,3803a6b9_1d60_42d7_88ea_fcb190958c0b,"Maaf, saat ini saya tidak memiliki informasi mengenai kemampuan untuk pindah dari IndiBiz ke IndiHome.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Competitors,1
